Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA
2021-02-09,132.7256317138672,165.25,103.55992889404297,234.73004150390625,283.1533203125,136.00999450683594,165.25,104.17549896240234,243.77000427246094,283.1533203125,137.8800048828125,166.89999389648438,105.25650024414062,244.75999450683594,286.6000061035156,135.85000610351562,164.89199829101562,103.927001953125,241.3800048828125,280.5833435058594,136.6199951171875,165.62449645996094,103.927001953125,241.8699951171875,285.0400085449219,76774200,44070000,17798000,23565000,45473100
2021-02-10,132.12059020996094,164.32899475097656,104.1499252319336,233.81529235839844,268.2733459472656,135.38999938964844,164.32899475097656,104.76899719238281,242.82000732421875,268.2733459472656,136.99000549316406,165.8975067138672,105.41850280761719,245.9199981689453,281.6066589355469,134.39999389648438,162.6999969482422,103.15450286865234,240.88999938964844,266.67333984375,136.47999572753906,165.6999969482422,104.71050262451172,245.0,281.21331787109375,73046600,63032000,22710000,22186700,108648300
2021-02-11,131.86691284179688,163.10650634765625,104.17527770996094,235.42333984375,270.5533447265625,135.1300048828125,163.10650634765625,104.79450225830078,244.49000549316406,270.5533447265625,136.38999938964844,164.60000610351562,105.10150146484375,245.14999389648438,276.6266784667969,133.77000427246094,162.4029998779297,103.86599731445312,242.14999389648438,267.24334716796875,135.89999389648438,164.60000610351562,104.97550201416016,244.77999877929688,270.8133239746094,64280000,46028000,18914000,15751100,64868400
2021-02-12,132.10105895996094,163.885498046875,104.5838394165039,235.90481567382812,272.0400085449219,135.3699951171875,163.885498046875,105.20549774169922,244.99000549316406,272.0400085449219,135.52999877929688,164.0124969482422,105.44100189208984,245.3000030517578,272.4433288574219,133.69000244140625,161.66549682617188,104.15650177001953,242.72999572753906,261.77667236328125,134.35000610351562,162.5,104.51249694824219,243.92999267578125,267.086669921875,60145100,46706000,17114000,16561100,71304900
2021-02-16,129.97373962402344,163.44749450683594,105.46808624267578,234.66262817382812,265.40667724609375,133.19000244140625,163.44749450683594,106.09500122070312,243.6999969482422,265.40667724609375,136.00999450683594,165.4149932861328,107.63400268554688,246.1300048828125,273.6666564941406,132.7899932861328,162.67950439453125,105.21800231933594,242.9199981689453,264.14666748046875,135.49000549316406,162.70249938964844,105.21800231933594,245.02999877929688,272.6666564941406,80576300,51494000,22676000,26728500,59406900
2021-02-17,127.68048095703125,165.4320068359375,105.78668212890625,235.6856231689453,266.04998779296875,130.83999633789062,165.4320068359375,106.41549682617188,244.1999969482422,266.04998779296875,132.22000122070312,166.04550170898438,106.68299865722656,244.30999755859375,266.61334228515625,129.47000122070312,162.97500610351562,104.94599914550781,240.94000244140625,254.00332641601562,131.25,163.17999267578125,105.0,241.32000732421875,259.6966552734375,97918500,65950000,21418000,21653500,77989500
2021-02-18,126.57776641845703,166.4114990234375,105.2344741821289,235.2899627685547,262.4599914550781,129.7100067138672,166.4114990234375,105.86000061035156,243.7899932861328,262.4599914550781,130.0,166.89999389648438,106.63674926757812,243.92999267578125,264.89666748046875,127.41000366210938,163.69700622558594,105.18550109863281,240.86000061035156,258.75665283203125,129.1999969482422,164.12100219726562,105.51950073242188,241.8000030517578,260.29998779296875,96856700,60548000,22432000,16925600,53871300
2021-02-19,126.73392486572266,162.4949951171875,104.43621063232422,232.56826782226562,260.4333190917969,129.8699951171875,162.4949951171875,105.05699920654297,240.97000122070312,260.4333190917969,130.7100067138672,166.6750030517578,106.52649688720703,243.86000061035156,265.5966796875,128.8000030517578,162.28750610351562,104.87049865722656,240.17999267578125,259.1233215332031,130.24000549316406,166.4114990234375,105.9635009765625,243.75,265.0,87668800,86104000,29148000,25262600,56874900
2021-02-22,122.9573745727539,159.03700256347656,102.6339340209961,226.33351135253906,238.1666717529297,126.0,159.03700256347656,103.24400329589844,234.50999450683594,238.1666717529297,129.72000122070312,161.61599731445312,104.57099914550781,237.92999267578125,256.1666564941406,125.5999984741211,158.61300659179688,103.10700225830078,232.39999389648438,236.73333740234375,128.00999450683594,160.406494140625,103.3499984741211,237.4199981689453,254.2133331298828,103916400,70314000,27350000,36446900,111809100
2021-02-23,122.82073211669922,159.72500610351562,102.93115997314453,225.13677978515625,232.94667053222656,125.86000061035156,159.72500610351562,103.54299926757812,233.27000427246094,232.94667053222656,126.70999908447266,160.2364959716797,104.10050201416016,234.8300018310547,237.8699951171875,118.38999938964844,154.67999267578125,100.10099792480469,228.72999572753906,206.3333282470703,123.76000213623047,156.35150146484375,101.25050354003906,230.3300018310547,220.7100067138672,158273000,93544000,33348000,30228700,199820700
2021-02-24,122.32305908203125,157.97650146484375,104.13947296142578,226.37213134765625,247.33999633789062,125.3499984741211,157.97650146484375,104.75849914550781,234.5500030517578,247.33999633789062,125.55999755859375,158.56149291992188,105.03900146484375,235.1999969482422,248.3333282470703,122.2300033569336,156.2689971923828,101.90650177001953,229.0,231.38999938964844,124.94000244140625,158.33749389648438,102.09149932861328,230.00999450683594,237.28334045410156,111039900,60226000,24966000,26339700,110301000
2021-02-25,118.06832122802734,152.85800170898438,100.96784210205078,221.00596618652344,227.4066619873047,120.98999786376953,152.85800170898438,101.56800079345703,228.99000549316406,227.4066619873047,126.45999908447266,158.91299438476562,104.74400329589844,234.58999633789062,245.73666381835938,120.54000091552734,152.38800048828125,101.06449890136719,227.8800048828125,223.52667236328125,124.68000030517578,156.83700561523438,103.37249755859375,232.0800018310547,242.0500030517578,148199500,90676000,36568000,39542200,117071700
2021-02-26,118.33182525634766,154.64649963378906,101.24120330810547,224.27781677246094,225.1666717529297,121.26000213623047,154.64649963378906,101.84300231933594,232.3800048828125,225.1666717529297,124.8499984741211,156.1219940185547,103.55049896240234,235.3699951171875,235.56666564941406,121.19999694824219,151.8350067138672,100.8030014038086,229.5399932861328,219.836669921875,122.58999633789062,154.75999450683594,102.5260009765625,231.52999877929688,233.3333282470703,164560400,85518000,41670000,37819200,123267600
2021-03-01,124.70414733886719,157.3070068359375,103.46051025390625,228.67880249023438,239.47666931152344,127.79000091552734,157.3070068359375,104.07550048828125,236.94000244140625,239.47666931152344,127.93000030517578,157.47799682617188,104.32599639892578,237.47000122070312,239.6666717529297,122.79000091552734,154.89950561523438,102.30500030517578,233.14999389648438,228.35000610351562,123.75,156.39450073242188,102.82599639892578,235.89999389648438,230.0366668701172,116307900,54582000,28090000,25324000,81408600
2021-03-02,122.09860229492188,154.72650146484375,103.1786880493164,225.71583557128906,228.81333923339844,125.12000274658203,154.72650146484375,103.79199981689453,233.8699951171875,228.81333923339844,128.72000122070312,158.17599487304688,105.21849822998047,237.3000030517578,240.3699951171875,125.01000213623047,154.3560028076172,103.56300354003906,233.4499969482422,228.3333282470703,128.41000366210938,157.17349243164062,103.80950164794922,237.00999450683594,239.42666625976562,102260900,51916000,22692000,22812500,71196600
2021-03-03,119.11248779296875,150.25,100.73670196533203,219.62582397460938,217.73333740234375,122.05999755859375,150.25,101.33550262451172,227.55999755859375,217.73333740234375,125.70999908447266,155.38900756835938,104.4259033203125,233.5800018310547,233.56666564941406,121.83999633789062,149.75,100.5,227.25999450683594,217.23666381835938,124.80999755859375,154.0590057373047,103.3604965209961,232.16000366210938,229.3300018310547,112966300,79774000,29684000,34029500,90624000
2021-03-04,117.22911071777344,148.8784942626953,101.8490982055664,218.82479858398438,207.14666748046875,120.12999725341797,148.8784942626953,102.45449829101562,226.72999572753906,207.14666748046875,123.5999984741211,152.906494140625,104.46199798583984,232.49000549316406,222.81666564941406,118.62000274658203,147.27149963378906,101.01349639892578,224.25999450683594,200.0,121.75,150.60000610351562,101.16850280761719,226.74000549316406,218.60000610351562,178155000,109632000,42360000,44727800,197758500
2021-03-05,118.4879379272461,150.0229949951172,104.80403137207031,223.5249786376953,199.31666564941406,121.41999816894531,150.0229949951172,105.427001953125,231.60000610351562,199.31666564941406,121.94000244140625,150.4499969482422,105.90550231933594,233.27000427246094,209.27999877929688,117.56999969482422,144.0500030517578,102.32074737548828,226.4600067138672,179.8300018310547,120.9800033569336,150.25,103.65599822998047,229.52000427246094,208.68666076660156,153766600,107772000,43904000,41872800,268189500
2021-03-08,113.55013275146484,147.59750366210938,100.61045837402344,219.46176147460938,187.6666717529297,116.36000061035156,147.59750366210938,101.20850372314453,227.38999938964844,187.6666717529297,121.0,153.22950744628906,106.44049835205078,233.3699951171875,206.7100067138672,116.20999908447266,147.5655059814453,101.08049774169922,227.1300048828125,186.26333618164062,120.93000030517578,150.75,105.05650329589844,231.3699951171875,200.18333435058594,154376600,83700000,32948000,35267400,155361000
2021-03-09,118.1659164428711,153.1425018310547,102.02852630615234,225.6289520263672,224.52667236328125,121.08999633789062,153.1425018310547,102.63500213623047,233.77999877929688,224.52667236328125,122.05999755859375,154.54800415039062,103.9020004272461,235.3800048828125,226.02999877929688,118.79000091552734,150.25750732421875,102.3915023803711,231.6699981689453,198.40333557128906,119.02999877929688,150.89950561523438,103.5,232.8800048828125,202.72666931152344,129525800,80600000,33946000,33080500,202569900
2021-03-10,117.0827407836914,152.8820037841797,102.14434814453125,224.31639099121094,222.68666076660156,119.9800033569336,152.8820037841797,102.75150299072266,232.4199981689453,222.68666076660156,122.16999816894531,155.822998046875,103.75,237.0,239.28334045410156,119.44999694824219,151.50250244140625,101.66850280761719,232.0399932861328,218.35333251953125,121.69000244140625,154.92250061035156,103.58799743652344,237.0,233.43333435058594,111943300,60250000,25372000,29746800,181817100
2021-03-11,119.01490783691406,155.67950439453125,105.11369323730469,228.86215209960938,233.1999969482422,121.95999908447266,155.67950439453125,105.7385025024414,237.1300048828125,233.1999969482422,123.20999908447266,156.58900451660156,106.28500366210938,239.1699981689453,234.1666717529297,121.26000213623047,154.14649963378906,103.61900329589844,234.30999755859375,225.72666931152344,122.54000091552734,155.20050048828125,103.7030029296875,234.9600067138672,233.13333129882812,103026500,55528000,24782000,29907600,108761700
2021-03-12,118.10736846923828,154.47450256347656,102.48680114746094,227.5302734375,231.2433319091797,121.02999877929688,154.47450256347656,103.09600067138672,235.75,231.2433319091797,121.16999816894531,154.94900512695312,104.51300048828125,235.82000732421875,231.6266632080078,119.16000366210938,152.27499389648438,102.37750244140625,233.22999572753906,222.04666137695312,120.4000015258789,153.75,104.25,234.00999450683594,223.3333282470703,88105100,48438000,34516000,22653700,100751400
2021-03-15,120.99588012695312,154.08399963378906,102.71395874023438,226.62306213378906,235.97999572753906,123.98999786376953,154.08399963378906,103.32450103759766,234.80999755859375,235.97999572753906,124.0,154.11199951171875,103.35299682617188,235.19000244140625,237.72666931152344,120.41999816894531,151.60450744628906,102.17549896240234,231.80999755859375,228.01333618164062,121.41000366210938,153.72850036621094,103.11499786376953,234.9600067138672,231.3633270263672,92403800,58272000,25962000,26034900,88006800
2021-03-16,122.5377426147461,154.59300231933594,104.00776672363281,229.42193603515625,225.6266632080078,125.56999969482422,154.59300231933594,104.6259994506836,237.7100067138672,225.6266632080078,127.22000122070312,156.44549560546875,106.1780014038086,240.05999755859375,235.97332763671875,124.72000122070312,153.79299926757812,103.5,235.94000244140625,223.6666717529297,125.69999694824219,155.24850463867188,103.94950103759766,236.27999877929688,234.4499969482422,115227900,50776000,29832000,28092200,96587100
2021-03-17,121.747314453125,156.7864990234375,103.93619537353516,228.7753143310547,233.93666076660156,124.76000213623047,156.7864990234375,104.55400085449219,237.0399932861328,233.93666076660156,125.86000061035156,158.65249633789062,105.48899841308594,238.5500030517578,234.57666015625,122.33999633789062,153.51100158691406,102.69999694824219,233.22999572753906,217.00332641601562,124.05000305175781,153.66099548339844,103.80149841308594,236.14999389648438,218.9566650390625,111932600,62372000,25980000,29562100,121117500
2021-03-18,117.61943054199219,151.39950561523438,101.20939636230469,222.6756591796875,217.72000122070312,120.52999877929688,151.39950561523438,101.81099700927734,230.72000122070312,217.72000122070312,123.18000030517578,155.8314971923828,103.7750015258789,234.19000244140625,229.7433319091797,120.31999969482422,151.25,101.67749786376953,230.3300018310547,217.3333282470703,122.87999725341797,155.0500030517578,103.05000305175781,232.55999755859375,228.09666442871094,121229700,72992000,27228000,34833000,99674400
2021-03-19,117.09249114990234,153.7480010986328,101.55634307861328,222.31857299804688,218.2899932861328,119.98999786376953,153.7480010986328,102.16000366210938,230.35000610351562,218.2899932861328,121.43000030517578,153.864501953125,102.65499877929688,232.47000122070312,219.07666015625,119.68000030517578,150.8314971923828,100.88400268554688,229.35000610351562,208.2066650390625,119.9000015258789,151.4615020751953,102.10250091552734,231.02000427246094,215.53334045410156,185549500,92508000,46298000,46430700,128682000
2021-03-22,120.4103775024414,155.5435028076172,101.32718658447266,227.7619171142578,223.3333282470703,123.38999938964844,155.5435028076172,101.92949676513672,235.99000549316406,223.3333282470703,123.87000274658203,156.32899475097656,102.89949798583984,236.89999389648438,233.2066650390625,120.26000213623047,153.00250244140625,101.30349731445312,230.13999938964844,222.9166717529297,120.33000183105469,153.3925018310547,102.09200286865234,230.27000427246094,228.19667053222656,111912300,58044000,39096000,30127000,118536600
2021-03-23,119.58092498779297,156.875,102.04145050048828,229.2965087890625,220.72000122070312,122.54000091552734,156.875,102.64800262451172,237.5800018310547,220.72000122070312,124.23999786376953,159.10000610351562,103.61509704589844,241.0500030517578,225.93333435058594,122.13999938964844,156.04249572753906,101.96099853515625,237.07000732421875,219.1699981689453,123.33000183105469,156.35000610351562,102.58499908447266,237.49000549316406,225.2566680908203,95467100,76346000,27340000,31638400,91475700
2021-03-24,117.1900634765625,154.35350036621094,101.6487808227539,227.25038146972656,210.08999633789062,120.08999633789062,154.35350036621094,102.25299835205078,235.4600067138672,210.08999633789062,122.9000015258789,158.0155029296875,103.9104995727539,238.0,222.67333984375,120.06999969482422,154.25750732421875,102.07775115966797,235.32000732421875,210.0366668701172,122.81999969482422,157.552001953125,103.26850128173828,237.85000610351562,222.6366729736328,88530500,59180000,23080000,25620100,101385600
2021-03-25,117.67799377441406,152.31300354003906,101.61399841308594,224.2391815185547,213.4633331298828,120.58999633789062,152.31300354003906,102.21800231933594,232.33999633789062,213.4633331298828,121.66000366210938,155.48899841308594,102.94349670410156,236.94000244140625,215.1666717529297,119.0,151.85699462890625,100.5364990234375,231.57000732421875,203.1666717529297,119.54000091552734,153.64950561523438,102.2405014038086,235.3000030517578,204.3333282470703,98844700,71270000,28378000,34061900,117674700
2021-03-26,118.28302764892578,152.60150146484375,101.17609405517578,228.2348175048828,206.23666381835938,121.20999908447266,152.60150146484375,101.77749633789062,236.47999572753906,206.23666381835938,121.4800033569336,152.83299255371094,102.54949951171875,236.7100067138672,214.60667419433594,118.91999816894531,149.8000030517578,100.70099639892578,231.5500030517578,199.9633331298828,120.3499984741211,152.2030029296875,101.94300079345703,231.5500030517578,213.9566650390625,94071200,66258000,29870000,25479900,101558400
2021-03-29,118.45867919921875,153.7864990234375,102.19007110595703,227.0380401611328,203.76333618164062,121.38999938964844,153.7864990234375,102.79750061035156,235.24000549316406,203.76333618164062,122.58000183105469,154.5625,102.92150115966797,236.8000030517578,205.4933319091797,120.7300033569336,151.42250061035156,100.78099822998047,231.8800048828125,198.67333984375,121.6500015258789,152.77200317382812,101.39399719238281,236.58999633789062,205.2133331298828,80819200,54920000,24596000,25227500,85911000
2021-03-30,117.0046615600586,152.76449584960938,102.16968536376953,223.76626586914062,211.8733367919922,119.9000015258789,152.76449584960938,102.7770004272461,231.85000610351562,211.8733367919922,120.4000015258789,153.64999389648438,103.53900146484375,233.85000610351562,212.55332946777344,118.86000061035156,151.6999969482422,102.20149993896484,231.10000610351562,197.00332641601562,120.11000061035156,153.50050354003906,102.88150024414062,233.52999877929688,200.5833282470703,85671900,46752000,20732000,24792000,118297200
2021-03-31,119.2003173828125,154.70399475097656,102.82032012939453,227.5496063232422,222.64332580566406,122.1500015258789,154.70399475097656,103.43150329589844,235.77000427246094,222.64332580566406,123.5199966430664,155.9665069580078,104.66635131835938,239.10000610351562,224.0,121.1500015258789,153.125,102.83724975585938,232.38999938964844,213.70333862304688,121.6500015258789,153.2030029296875,102.95600128173828,232.91000366210938,215.5399932861328,118323800,61878000,29198000,43623500,100011900
2021-04-01,120.02979278564453,158.0500030517578,106.25588989257812,233.90017700195312,220.5833282470703,123.0,158.0500030517578,106.88749694824219,242.35000610351562,220.5833282470703,124.18000030517578,158.1219940185547,107.14700317382812,242.83999633789062,230.80667114257812,122.48999786376953,155.77749633789062,104.84449768066406,238.0500030517578,219.80667114257812,123.66000366210938,155.89700317382812,104.89749908447266,238.47000122070312,229.4566650390625,75089100,58806000,33980000,30338000,105895200
2021-04-05,122.85977935791016,161.3365020751953,110.61994934082031,240.38589477539062,230.35000610351562,125.9000015258789,161.3365020751953,111.27749633789062,249.07000732421875,230.35000610351562,126.16000366210938,161.79800415039062,111.8655014038086,249.9600067138672,236.05332946777344,123.06999969482422,158.06199645996094,107.58100128173828,242.6999969482422,228.23333740234375,123.87000274658203,158.64999389648438,107.64700317382812,242.75999450683594,235.90333557128906,88651200,66698000,43298000,36910600,125528400
2021-04-06,123.16227722167969,161.1909942626953,110.58018493652344,239.21807861328125,230.5399932861328,126.20999908447266,161.1909942626953,111.23750305175781,247.86000061035156,230.5399932861328,127.12999725341797,162.36549377441406,111.88300323486328,249.39999389648438,232.18333435058594,125.6500015258789,160.8520050048828,110.73999786376953,246.8800048828125,227.1233367919922,126.5,161.1875,111.125,247.61000061035156,230.10000610351562,80171300,50756000,27060000,22931900,84815400
2021-04-07,124.81147766113281,163.96949768066406,111.8193359375,241.1869354248047,223.6566619873047,127.9000015258789,163.96949768066406,112.48400115966797,249.89999389648438,223.6566619873047,127.91999816894531,165.1804962158203,112.75,250.92999267578125,230.4600067138672,125.13999938964844,161.1824951171875,111.2665023803711,247.19000244140625,222.6133270263672,125.83000183105469,161.69000244140625,111.30650329589844,247.80999755859375,229.0,83466700,66924000,25798000,22719800,78928200
2021-04-08,127.2120590209961,164.96499633789062,112.60266876220703,244.4201202392578,227.93333435058594,130.36000061035156,164.96499633789062,113.27200317382812,253.25,227.93333435058594,130.38999938964844,166.22500610351562,114.20024871826172,254.13999938964844,229.85000610351562,128.52000427246094,164.60000610351562,112.88400268554688,252.0,223.88333129882812,128.9499969482422,165.5449981689453,113.89800262451172,252.77000427246094,225.7933349609375,88844600,56242000,27166000,23625200,71772900
2021-04-09,129.78831481933594,168.61000061035156,113.6186294555664,246.92947387695312,225.67333984375,133.0,168.61000061035156,114.29399871826172,255.85000610351562,225.67333984375,133.0399932861328,168.61000061035156,114.4520034790039,255.99000549316406,226.99000549316406,129.47000122070312,164.44500732421875,112.68569946289062,252.44000244140625,223.14332580566406,129.8000030517578,165.23500061035156,112.83499908447266,252.8699951171875,225.92333984375,106686700,86830000,20888000,24326800,64311300
2021-04-12,128.07078552246094,168.96949768066406,112.07333374023438,246.9874267578125,233.9933319091797,131.24000549316406,168.96949768066406,112.739501953125,255.91000366210938,233.9933319091797,132.85000610351562,169.7519989013672,113.76599884033203,257.6700134277344,234.93333435058594,130.6300048828125,167.5574951171875,111.92324829101562,254.6199951171875,227.3633270263672,132.52000427246094,167.760498046875,113.3125,254.7100067138672,228.56666564941406,91420000,65636000,31318000,27148700,87407100
2021-04-13,131.18377685546875,170.0,112.69363403320312,249.47744750976562,254.10667419433594,134.42999267578125,170.0,113.3635025024414,258.489990234375,254.10667419433594,134.66000366210938,171.60000610351562,113.8604965209961,259.19000244140625,254.3333282470703,131.92999267578125,169.781494140625,112.80449676513672,256.8299865722656,236.8866729736328,132.44000244140625,170.04249572753906,113.07350158691406,257.260009765625,237.56666564941406,91266500,66316000,23310000,23837500,133958400
2021-04-14,128.84173583984375,166.64999389648438,112.07579803466797,246.67855834960938,244.07666015625,132.02999877929688,166.64999389648438,112.74199676513672,255.58999633789062,244.07666015625,135.0,170.2064971923828,113.89949798583984,258.8299865722656,260.2633361816406,131.66000366210938,166.3000030517578,112.45950317382812,255.16000366210938,242.67666625976562,134.94000244140625,170.20199584960938,113.75800323486328,257.4800109863281,256.8999938964844,87222800,62904000,20220000,23070900,147052200
2021-04-15,131.25210571289062,168.95449829101562,114.15444946289062,250.45223999023438,246.28334045410156,134.5,168.95449829101562,114.83300018310547,259.5,246.28334045410156,135.0,169.85000610351562,115.32984924316406,259.92999267578125,247.89666748046875,133.63999938964844,167.60000610351562,113.30000305175781,257.7300109863281,240.43666076660156,133.82000732421875,168.5500030517578,113.8489990234375,257.92999267578125,247.6999969482422,89347100,64672000,27472000,25627500,83546700
2021-04-16,130.92031860351562,169.9720001220703,114.20912170410156,251.64892578125,246.5933380126953,134.16000366210938,169.9720001220703,114.88800048828125,260.739990234375,246.5933380126953,134.6699981689453,170.33999633789062,115.3219985961914,261.0,249.80332946777344,133.27999877929688,167.7794952392578,114.22250366210938,257.6000061035156,241.53334045410156,134.3000030517578,169.0,115.1500015258789,259.4700012207031,242.88333129882812,84922400,63720000,22596000,24878600,83938500
2021-04-19,131.58387756347656,168.60049438476562,114.43975067138672,249.71871948242188,238.2100067138672,134.83999633789062,168.60049438476562,115.12000274658203,258.739990234375,238.2100067138672,135.47000122070312,171.79649353027344,115.92250061035156,261.4800109863281,241.8000030517578,133.33999633789062,168.00799560546875,114.39225006103516,257.82000732421875,230.60000610351562,133.50999450683594,169.51649475097656,114.5989990234375,260.19000244140625,239.86666870117188,94264200,54508000,24688000,23209300,119058600
2021-04-20,129.8956756591797,166.7344970703125,114.00384521484375,249.25543212890625,239.663330078125,133.11000061035156,166.7344970703125,114.68150329589844,258.260009765625,239.663330078125,135.52999877929688,169.14950561523438,115.4800033569336,260.20001220703125,245.75,131.80999755859375,165.8000030517578,113.58550262451172,256.8399963378906,236.89666748046875,135.02000427246094,168.67999267578125,115.39450073242188,257.82000732421875,239.13999938964844,94812300,52460000,21774000,19722900,106827000
2021-04-21,130.27626037597656,168.1009979248047,113.9869384765625,251.4945526123047,248.0399932861328,133.5,168.1009979248047,114.66449737548828,260.5799865722656,248.0399932861328,133.75,168.14300537109375,114.76599884033203,260.67999267578125,248.27999877929688,131.3000030517578,165.1905059814453,112.92849731445312,257.25,232.6666717529297,132.36000061035156,165.8000030517578,114.26249694824219,258.94000244140625,234.92333984375,68847100,44224000,23930000,24030400,93646500
2021-04-22,128.75392150878906,165.45199584960938,112.72593688964844,248.2034454345703,239.89666748046875,131.94000244140625,165.45199584960938,113.39600372314453,257.1700134277344,239.89666748046875,134.14999389648438,168.64349365234375,115.18810272216797,261.7799987792969,251.2566680908203,131.41000366210938,165.07249450683594,112.82250213623047,255.63999938964844,239.34666442871094,133.0399932861328,168.58399963378906,114.6614990234375,260.2099914550781,247.1666717529297,84566500,51612000,21096000,25606200,106770900
2021-04-23,131.07644653320312,167.04400634765625,115.0809326171875,252.04469299316406,243.13333129882812,134.32000732421875,167.04400634765625,115.76499938964844,261.1499938964844,243.13333129882812,135.1199951171875,168.75,116.29100036621094,261.510009765625,245.7866668701172,132.16000366210938,165.4250030517578,113.9104995727539,257.2699890136719,238.48666381835938,132.16000366210938,165.9550018310547,114.17350006103516,257.8800048828125,239.93333435058594,78657500,63856000,28670000,21462600,85110000
2021-04-26,131.4667510986328,170.4499969482422,115.6495590209961,252.43077087402344,246.06666564941406,134.72000122070312,170.4499969482422,116.33699798583984,261.54998779296875,246.06666564941406,135.05999755859375,171.42250061035156,117.06300354003906,262.44000244140625,249.76666259765625,133.55999755859375,166.5469970703125,115.69200134277344,260.1700134277344,244.20333862304688,134.8300018310547,167.39999389648438,115.99649810791016,261.6600036621094,247.0,66905100,97614000,20834000,19763300,93115500
2021-04-27,131.1447296142578,170.8715057373047,114.67436218261719,252.8361053466797,234.913330078125,134.38999938964844,170.8715057373047,115.35600280761719,261.9700012207031,234.913330078125,135.41000366210938,173.0,116.87249755859375,263.19000244140625,241.3333282470703,134.11000061035156,169.90049743652344,115.2135009765625,260.1199951171875,234.4499969482422,135.00999450683594,172.17349243164062,116.80000305175781,261.5799865722656,239.32000732421875,66015800,76542000,31972000,31014200,88311000
2021-04-28,130.3542938232422,172.9250030517578,118.2923583984375,245.6844024658203,231.46665954589844,133.5800018310547,172.9250030517578,118.99549865722656,254.55999755859375,231.46665954589844,135.02000427246094,174.49400329589844,122.618896484375,256.5400085449219,236.1666717529297,133.0800018310547,171.25,118.74250030517578,252.9499969482422,231.1999969482422,134.30999755859375,171.74000549316406,120.35724639892578,256.0799865722656,232.1366729736328,107760100,92638000,59728000,46903100,66813000
2021-04-29,130.25672912597656,173.5655059814453,120.77658081054688,243.7059326171875,225.6666717529297,133.47999572753906,173.5655059814453,121.49449920654297,252.50999450683594,225.6666717529297,137.07000732421875,175.72250366210938,121.82599639892578,256.1000061035156,234.0833282470703,132.4499969482422,171.75,120.11399841308594,249.0,222.8333282470703,136.47000122070312,175.2550048828125,120.5165023803711,255.4600067138672,233.1699981689453,151101000,153648000,39554000,40589000,86536200
2021-04-30,128.2855224609375,173.37100219726562,119.7939224243164,243.38746643066406,236.47999572753906,131.4600067138672,173.37100219726562,120.50599670410156,252.17999267578125,236.47999572753906,133.55999755859375,177.6999969482422,121.35700225830078,253.0800018310547,238.49000549316406,131.07000732421875,173.125,120.10800170898438,249.60000610351562,222.04666137695312,131.77999877929688,176.25599670410156,120.22450256347656,249.74000549316406,222.52999877929688,109839500,140186000,39142000,30945100,122276100
2021-05-03,129.33941650390625,169.32449340820312,119.05084228515625,243.07861328125,228.3000030517578,132.5399932861328,169.32449340820312,119.75849914550781,251.86000061035156,228.3000030517578,134.07000732421875,174.33250427246094,120.98500061035156,254.35000610351562,235.3333282470703,131.8300018310547,168.63499450683594,119.2249984741211,251.1199951171875,226.8333282470703,132.0399932861328,174.2364959716797,120.13600158691406,253.39999389648438,234.60000610351562,75135100,117510000,33788000,19626600,81129300
2021-05-04,124.76268005371094,165.593505859375,117.01693725585938,239.1505126953125,224.53334045410156,127.8499984741211,165.593505859375,117.7125015258789,247.7899932861328,224.53334045410156,131.49000549316406,168.3990020751953,118.96299743652344,251.2100067138672,227.81666564941406,126.69999694824219,163.60650634765625,115.58499908447266,245.75999450683594,219.23333740234375,131.19000244140625,167.8094940185547,118.48699951171875,250.97000122070312,226.31333923339844,137564700,108788000,35120000,32756100,89217900
2021-05-05,125.00665283203125,163.52699279785156,117.14069366455078,237.87652587890625,223.64666748046875,128.10000610351562,163.52699279785156,117.83699798583984,246.47000122070312,223.64666748046875,130.4499969482422,167.73500061035156,119.11000061035156,249.5,228.43333435058594,127.97000122070312,163.21800231933594,117.57050323486328,245.82000732421875,222.44667053222656,129.1999969482422,166.9429931640625,118.4209976196289,249.05999755859375,227.02000427246094,84000900,74226000,21806000,21901300,65705700
2021-05-06,126.60704803466797,165.31849670410156,118.36392211914062,241.0228729248047,221.17999267578125,129.74000549316406,165.31849670410156,119.06749725341797,249.72999572753906,221.17999267578125,129.75,165.72000122070312,119.135498046875,249.86000061035156,227.0066680908203,127.12999725341797,162.36000061035156,117.11689758300781,244.69000244140625,216.6666717529297,127.88999938964844,163.5,117.53199768066406,246.4499969482422,226.9199981689453,78128300,88954000,20618000,26491100,83353800
2021-05-07,127.2815170288086,164.58050537109375,119.2258071899414,243.65769958496094,224.1233367919922,130.2100067138672,164.58050537109375,119.93450164794922,252.4600067138672,224.1233367919922,131.25999450683594,166.54449462890625,120.82050323486328,254.3000030517578,230.0,129.47999572753906,164.45350646972656,119.5,251.1699981689453,220.07333374023438,130.85000610351562,165.95449829101562,120.0,252.14999389648438,221.93333435058594,78973300,94206000,23272000,27032900,70407600
